href,name,birthplace,deathplace,birth_lon,birth_lat,death_lon,death_lat
https://en.wikipedia.org/wiki/Louis_McKee,Louis McKee,,,0,0,0,0
https://en.wikipedia.org/wiki/Rod_McKuen,Rod McKuen,,,0,0,0,0
https://en.wikipedia.org/wiki/Paula_McLain,Paula McLain,,,0,0,0,0
https://en.wikipedia.org/wiki/James_L._McMichael,James L. McMichael,,,0,0,0,0
https://en.wikipedia.org/wiki/Wesley_McNair,Wesley McNair,New Hampshire,,-71.6553992,43.4849133,0,0
https://en.wikipedia.org/wiki/Louise_McNeill,Louise McNeill,,,0,0,0,0
https://en.wikipedia.org/wiki/Joyelle_McSweeney,Joyelle McSweeney,,,0,0,0,0
https://en.wikipedia.org/wiki/Alexander_Beaufort_Meek,Alexander Beaufort Meek,,,0,0,0,0
https://en.wikipedia.org/wiki/Abel_Meeropol,Abel Meeropol,New York City,"Longmeadow, Massachusetts",-74.0060152,40.7127281,-72.5824639,42.0504498
https://en.wikipedia.org/wiki/David_Meltzer_(poet),David Meltzer (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Herman_Melville,Herman Melville,,,0,0,0,0
https://en.wikipedia.org/wiki/Samuel_Menashe,Samuel Menashe,,,0,0,0,0
https://en.wikipedia.org/wiki/Nancy_Mercado,Nancy Mercado,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Morris_Meredith_Jr.,William Morris Meredith Jr.,,,0,0,0,0
https://en.wikipedia.org/wiki/Billy_Merrell,Billy Merrell,,,0,0,0,0
https://en.wikipedia.org/wiki/Eve_Merriam,Eve Merriam,,,0,0,0,0
https://en.wikipedia.org/wiki/Christopher_Merrill,Christopher Merrill,,,0,0,0,0
https://en.wikipedia.org/wiki/Helen_Maud_Merrill,Helen Maud Merrill,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Merrill,James Merrill,,,0,0,0,0
https://en.wikipedia.org/wiki/Stuart_Merrill,Stuart Merrill,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Merton,Thomas Merton,"Prades, Pyrénées-Orientales",Thai Red Cross Society,2.4230925,42.6181232,100.5327412323542,13.73255795
https://en.wikipedia.org/wiki/W._S._Merwin,W. S. Merwin,,,0,0,0,0
https://en.wikipedia.org/wiki/Tom_Meschery,Tom Meschery,,,0,0,0,0
https://en.wikipedia.org/wiki/Sharon_Mesmer,Sharon Mesmer,,,0,0,0,0
https://en.wikipedia.org/wiki/Sarah_Messer,Sarah Messer,,,0,0,0,0
https://en.wikipedia.org/wiki/Henry_Meyer_(poet),Henry Meyer (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Mezey,Robert Mezey,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Michaelian,William Michaelian,,,0,0,0,0
https://en.wikipedia.org/wiki/Diane_Middlebrook,Diane Middlebrook,,,0,0,0,0
https://en.wikipedia.org/wiki/Josephine_Miles,Josephine Miles,,,0,0,0,0
https://en.wikipedia.org/wiki/Joseph_Millar,Joseph Millar,,,0,0,0,0
https://en.wikipedia.org/wiki/Edna_St._Vincent_Millay,Edna St. Vincent Millay,,,0,0,0,0
https://en.wikipedia.org/wiki/Alice_Duer_Miller,Alice Duer Miller,"Staten Island, New York",,-74.1496048,40.5834557,0,0
https://en.wikipedia.org/wiki/Greg_Miller_(poet),Greg Miller (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Jane_Miller,Jane Miller,,,0,0,0,0
https://en.wikipedia.org/wiki/Jen_Miller,Jen Miller,"Silver Spring, Maryland",,-77.0276231,38.9959461,0,0
https://en.wikipedia.org/wiki/Joaquin_Miller,Joaquin Miller,,,0,0,0,0
https://en.wikipedia.org/wiki/Leslie_Adrienne_Miller,Leslie Adrienne Miller,,,0,0,0,0
https://en.wikipedia.org/wiki/May_Miller,May Miller,,,0,0,0,0
https://en.wikipedia.org/wiki/Minnie_Myrtle_Miller,Minnie Myrtle Miller,,,0,0,0,0
https://en.wikipedia.org/wiki/Tim_Miller_(performance_artist),Tim Miller (performance artist),"Pasadena, California",,-118.1441551,34.1476507,0,0
https://en.wikipedia.org/wiki/Vassar_Miller,Vassar Miller,,,0,0,0,0
https://en.wikipedia.org/wiki/Tyler_Mills,Tyler Mills,,,0,0,0,0
https://en.wikipedia.org/wiki/S._Isadore_Miner,S. Isadore Miner,,,0,0,0,0
https://en.wikipedia.org/wiki/Deborah_A._Miranda,Deborah A. Miranda,Los Angeles,,-118.242766,34.0536909,0,0
https://en.wikipedia.org/wiki/Gary_Miranda,Gary Miranda,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Kearsley_Mitchell,John Kearsley Mitchell,"Shepherdstown, West Virginia","Philadelphia, Pennsylvania",-77.804161,39.4300996,-75.1635262,39.9527237
https://en.wikipedia.org/wiki/Susan_Mitchell,Susan Mitchell,,,0,0,0,0
https://en.wikipedia.org/wiki/Anis_Mojgani,Anis Mojgani,New Orleans,,-90.0782127,29.9759983,0,0
https://en.wikipedia.org/wiki/Paul_Monette,Paul Monette,"Lawrence, Massachusetts","West Hollywood, California",-71.1631137,42.7070354,-118.3692894,34.0923014
https://en.wikipedia.org/wiki/Mong-Lan,Mong-Lan,,,0,0,0,0
https://en.wikipedia.org/wiki/Marion_Montgomery_(poet),Marion Montgomery (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Melissa_Morphew,Melissa Morphew,,,0,0,0,0
https://en.wikipedia.org/wiki/Jos%C3%A9_Montoya,José Montoya,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Vaughn_Moody,William Vaughn Moody,,,0,0,0,0
https://en.wikipedia.org/wiki/Clara_Jessup_Moore,Clara Jessup Moore,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Leonard_Moore,Charles Leonard Moore,,,0,0,0,0
https://en.wikipedia.org/wiki/Daniel_Moore_(poet),Daniel Moore (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Jacqueline_S._Moore,Jacqueline S. Moore,,,0,0,0,0
https://en.wikipedia.org/wiki/Jessica_Care_Moore,Jessica Care Moore,,,0,0,0,0
https://en.wikipedia.org/wiki/Julia_A._Moore,Julia A. Moore,,,0,0,0,0
https://en.wikipedia.org/wiki/Marianne_Moore,Marianne Moore,,,0,0,0,0
https://en.wikipedia.org/wiki/Milcah_Martha_Moore,Milcah Martha Moore,,,0,0,0,0
https://en.wikipedia.org/wiki/Pat_Mora,Pat Mora,,,0,0,0,0
https://en.wikipedia.org/wiki/Barbara_Moraff,Barbara Moraff,,,0,0,0,0
https://en.wikipedia.org/wiki/George_Frederick_Morgan,George Frederick Morgan,,,0,0,0,0
https://en.wikipedia.org/wiki/A._F._Moritz,A. F. Moritz,,,0,0,0,0
https://en.wikipedia.org/wiki/Hilda_Morley,Hilda Morley,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Morris_(author),Richard Morris (author),,,0,0,0,0
https://en.wikipedia.org/wiki/Tracie_Morris,Tracie Morris,,,0,0,0,0
https://en.wikipedia.org/wiki/Jim_Morrison,Jim Morrison,,Paris,0,0,2.3200410217200766,48.8588897
https://en.wikipedia.org/wiki/Bradford_Morrow,Bradford Morrow,,,0,0,0,0
https://en.wikipedia.org/wiki/Elizabeth_Cutter_Morrow,Elizabeth Cutter Morrow,,,0,0,0,0
https://en.wikipedia.org/wiki/Viggo_Mortensen,Viggo Mortensen,New York City,,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Howard_Moss,Howard Moss,,,0,0,0,0
https://en.wikipedia.org/wiki/Thylias_Moss,Thylias Moss,,,0,0,0,0
https://en.wikipedia.org/wiki/Stephen_Motika,Stephen Motika,"Santa Monica, California",,-118.491227,34.0194704,0,0
https://en.wikipedia.org/wiki/Louise_Chandler_Moulton,Louise Chandler Moulton,,,0,0,0,0
https://en.wikipedia.org/wiki/Anna_Cora_Mowatt,Anna Cora Mowatt,,,0,0,0,0
https://en.wikipedia.org/wiki/Jennifer_Moxley,Jennifer Moxley,,,0,0,0,0
https://en.wikipedia.org/wiki/Lisel_Mueller,Lisel Mueller,Hamburg,,10.000654,53.550341,0,0
https://en.wikipedia.org/wiki/Harryette_Mullen,Harryette Mullen,"Florence, Alabama",,-87.677251,34.79981,0,0
https://en.wikipedia.org/wiki/William_D._Mundell,William D. Mundell,"South Newfane, Vermont",,-72.7042142,42.9384647,0,0
https://en.wikipedia.org/wiki/Charles_Mu%C3%B1oz,Charles Muñoz,,,0,0,0,0
https://en.wikipedia.org/wiki/Erin_Murphy_(poet),Erin Murphy (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Sheila_Murphy,Sheila Murphy,,,0,0,0,0
https://en.wikipedia.org/wiki/Pauli_Murray,Pauli Murray,Baltimore,,-76.610759,39.2908816,0,0
https://en.wikipedia.org/wiki/Christopher_Mwashinga,Christopher Mwashinga,,,0,0,0,0
https://en.wikipedia.org/wiki/Eileen_Myles,Eileen Myles,,,0,0,0,0
https://en.wikipedia.org/wiki/Vladimir_Nabokov,Vladimir Nabokov,,,0,0,0,0
https://en.wikipedia.org/wiki/Angel_Nafis,Angel Nafis,,,0,0,0,0
https://en.wikipedia.org/wiki/Ogden_Nash,Ogden Nash,"Rye, New York",Baltimore,-73.684294,40.9808209,-76.610759,39.2908816
https://en.wikipedia.org/wiki/John_Neal_(writer),John Neal (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/John_Neihardt,John Neihardt,,,0,0,0,0
https://en.wikipedia.org/wiki/Jill_Neimark,Jill Neimark,,,0,0,0,0
https://en.wikipedia.org/wiki/Howard_Nemerov,Howard Nemerov,,,0,0,0,0
https://en.wikipedia.org/wiki/Arthur_Nersesian,Arthur Nersesian,,,0,0,0,0
https://en.wikipedia.org/wiki/Kenn_Nesbitt,Kenn Nesbitt,,,0,0,0,0
https://en.wikipedia.org/wiki/F._A._Nettelbeck,F. A. Nettelbeck,,,0,0,0,0
https://en.wikipedia.org/wiki/Annie_Neugebauer,Annie Neugebauer,,,0,0,0,0
https://en.wikipedia.org/wiki/Aimee_Nezhukumatathil,Aimee Nezhukumatathil,"Chicago, Illinois",,-87.6244212,41.8755616,0,0
https://en.wikipedia.org/wiki/Rebecca_S._Nichols,Rebecca S. Nichols,,,0,0,0,0
https://en.wikipedia.org/wiki/Claire_Nicolas_White,Claire Nicolas White,,,0,0,0,0
https://en.wikipedia.org/wiki/Lorine_Niedecker,Lorine Niedecker,,,0,0,0,0
https://en.wikipedia.org/wiki/Audrey_Niffenegger,Audrey Niffenegger,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Frederick_Nims,John Frederick Nims,,,0,0,0,0
https://en.wikipedia.org/wiki/Lucille_Nixon,Lucille Nixon,,,0,0,0,0
https://en.wikipedia.org/wiki/Eric_%22Big_Daddy%22_Nord,"Eric ""Big Daddy"" Nord",,,0,0,0,0
https://en.wikipedia.org/wiki/Jessica_Nordell,Jessica Nordell,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_North_(poet),Charles North (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Jessica_Nelson_North,Jessica Nelson North,,,0,0,0,0
https://en.wikipedia.org/wiki/Jim_Northrup_(writer),Jim Northrup (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Harry_Northup,Harry Northup,"Amarillo, Texas",,-101.833824,35.2072185,0,0
https://en.wikipedia.org/wiki/Alice_Notley,Alice Notley,"Bisbee, Arizona",,-109.928408,31.4481547,0,0
https://en.wikipedia.org/wiki/Naomi_Shihab_Nye,Naomi Shihab Nye,,,0,0,0,0
https://en.wikipedia.org/wiki/Sara_Louisa_Oberholtzer,Sara Louisa Oberholtzer,,,0,0,0,0
https://en.wikipedia.org/wiki/Edward_Joseph_Harrington_O%27Brien,Edward Joseph Harrington O'Brien,Boston,Gerrards Cross,-71.060511,42.3554334,-0.5616400011849038,51.58521845
https://en.wikipedia.org/wiki/Geoffrey_G._O%27Brien,Geoffrey G. O'Brien,,,0,0,0,0
https://en.wikipedia.org/wiki/Ed_Ochester,Ed Ochester,,,0,0,0,0
https://en.wikipedia.org/wiki/Jessie_Fremont_O%27Donnell,Jessie Fremont O'Donnell,,,0,0,0,0
https://en.wikipedia.org/wiki/Blanche_Oelrichs,Blanche Oelrichs,"Newport, Rhode Island",Boston,-71.3137707,41.4899827,-71.060511,42.3554334
https://en.wikipedia.org/wiki/Ron_Offen,Ron Offen,,,0,0,0,0
https://en.wikipedia.org/wiki/Frank_O%27Hara,Frank O'Hara,,,0,0,0,0
https://en.wikipedia.org/wiki/Sharon_Olds,Sharon Olds,,,0,0,0,0
https://en.wikipedia.org/wiki/Martha_Capps_Oliver,Martha Capps Oliver,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Oliver,Mary Oliver,,,0,0,0,0
https://en.wikipedia.org/wiki/Alix_Olson,Alix Olson,"Bethlehem, Pennsylvania",,-75.3786521,40.6178915,0,0
https://en.wikipedia.org/wiki/Charles_Olson,Charles Olson,,,0,0,0,0
https://en.wikipedia.org/wiki/George_Oppen,George Oppen,"New Rochelle, New York",California,-73.7826363,40.9115386,-118.755997,36.7014631
https://en.wikipedia.org/wiki/Mary_Oppen,Mary Oppen,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Oppenheim,James Oppenheim,,,0,0,0,0
https://en.wikipedia.org/wiki/Joel_Oppenheimer,Joel Oppenheimer,,,0,0,0,0
https://en.wikipedia.org/wiki/Peter_Oresick,Peter Oresick,,,0,0,0,0
https://en.wikipedia.org/wiki/Gregory_Orr_(poet),Gregory Orr (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Alicia_Ostriker,Alicia Ostriker,,,0,0,0,0
https://en.wikipedia.org/wiki/Ron_Padgett,Ron Padgett,,,0,0,0,0
https://en.wikipedia.org/wiki/Luis_Pal%C3%A9s_Matos,Luis Palés Matos,,,0,0,0,0
https://en.wikipedia.org/wiki/Grace_Paley,Grace Paley,,,0,0,0,0
https://en.wikipedia.org/wiki/Cheryl_Pallant,Cheryl Pallant,,,0,0,0,0
https://en.wikipedia.org/wiki/Cond%C3%A9_Benoist_Pallen,Condé Benoist Pallen,St. Louis,New York City,-90.1910154,38.6280278,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Fanny_Purdy_Palmer,Fanny Purdy Palmer,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_Palmer_(poet),Michael Palmer (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Jay_Parini,Jay Parini,,,0,0,0,0
https://en.wikipedia.org/wiki/Dorothy_Parker,Dorothy Parker,,,0,0,0,0
https://en.wikipedia.org/wiki/Lee_Passarella,Lee Passarella,,,0,0,0,0
https://en.wikipedia.org/wiki/Linda_Pastan,Linda Pastan,,,0,0,0,0
https://en.wikipedia.org/wiki/Kenneth_Patchen,Kenneth Patchen,,,0,0,0,0
https://en.wikipedia.org/wiki/Josephine_Preston_Peabody,Josephine Preston Peabody,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Peabody,Richard Peabody,,,0,0,0,0
https://en.wikipedia.org/wiki/Molly_Peacock,Molly Peacock,,,0,0,0,0
https://en.wikipedia.org/wiki/Harry_Thurston_Peck,Harry Thurston Peck,,,0,0,0,0
https://en.wikipedia.org/wiki/V._Penelope_Pelizzon,V. Penelope Pelizzon,,,0,0,0,0
https://en.wikipedia.org/wiki/Bryan_Penberthy,Bryan Penberthy,,,0,0,0,0
https://en.wikipedia.org/wiki/Rob_Penny,Rob Penny,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Gates_Percival,James Gates Percival,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Alexander_Percy,William Alexander Percy,"Greenville, Mississippi",,-91.0551312,33.4000633,0,0
https://en.wikipedia.org/wiki/Eleanor_Percy_Lee,Eleanor Percy Lee,,,0,0,0,0
https://en.wikipedia.org/wiki/Sam_Pereira,Sam Pereira,,,0,0,0,0
https://en.wikipedia.org/wiki/Bob_Perelman,Bob Perelman,"Youngstown, Ohio",,-80.6520161,41.1035786,0,0
https://en.wikipedia.org/wiki/Lucia_Perillo,Lucia Perillo,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Elizabeth_Perley,Mary Elizabeth Perley,,,0,0,0,0
https://en.wikipedia.org/wiki/Alice_N._Persons,Alice N. Persons,,,0,0,0,0
https://en.wikipedia.org/wiki/Alice_E._Heckler_Peters,Alice E. Heckler Peters,"Dayton, Ohio",,-84.1916069,39.7589478,0,0
https://en.wikipedia.org/wiki/Robert_Peters_(playwright),Robert Peters (playwright),,,0,0,0,0
https://en.wikipedia.org/wiki/Anna_Augusta_Von_Helmholtz-Phelan,Anna Augusta Von Helmholtz-Phelan,"Sturgeon Bay, Wisconsin","Hennepin, Minnesota",-87.377042,44.8341639,-93.4865052,45.0257232
https://en.wikipedia.org/wiki/Carl_Phillips,Carl Phillips,,,0,0,0,0
https://en.wikipedia.org/wiki/Marge_Piercy,Marge Piercy,"Detroit, Michigan",,-83.0466403,42.3315509,0,0
https://en.wikipedia.org/wiki/Nick_Piombino,Nick Piombino,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Pinsky,Robert Pinsky,,,0,0,0,0
https://en.wikipedia.org/wiki/Anthony_Piccione,Anthony Piccione,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Pierpont,John Pierpont,,,0,0,0,0
https://en.wikipedia.org/wiki/Josephine_Pinckney,Josephine Pinckney,,,0,0,0,0
https://en.wikipedia.org/wiki/Edward_Coote_Pinkney,Edward Coote Pinkney,,,0,0,0,0
https://en.wikipedia.org/wiki/Clarissa_Pinkola_Est%C3%A9s,Clarissa Pinkola Estés,,,0,0,0,0
https://en.wikipedia.org/wiki/Sylvia_Plath,Sylvia Plath,,,0,0,0,0
https://en.wikipedia.org/wiki/Edgar_Allan_Poe,Edgar Allan Poe,,,0,0,0,0
https://en.wikipedia.org/wiki/Lanny_Poffo,Lanny Poffo,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Polito,Robert Polito,,,0,0,0,0
https://en.wikipedia.org/wiki/Felix_Pollak,Felix Pollak,,,0,0,0,0
https://en.wikipedia.org/wiki/Ralph_Pomeroy_(poet),Ralph Pomeroy (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Paul_Mart%C3%ADnez_Pompa,Paul Martínez Pompa,,,0,0,0,0
https://en.wikipedia.org/wiki/Marie_Ponsot,Marie Ponsot,Brooklyn,Manhattan,-73.9497211,40.6526006,-73.95905442771002,40.7814865
https://en.wikipedia.org/wiki/Marion_Manville_Pope,Marion Manville Pope,,,0,0,0,0
https://en.wikipedia.org/wiki/Carol_Potter_(poet),Carol Potter (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Potts,Charles Potts,,,0,0,0,0
https://en.wikipedia.org/wiki/Ezra_Pound,Ezra Pound,,,0,0,0,0
https://en.wikipedia.org/wiki/Kevin_Powell,Kevin Powell,"Jersey City, New Jersey",,-74.047455,40.7215682,0,0
https://en.wikipedia.org/wiki/Julien_de_Lallande_Poydras,Julien de Lallande Poydras,,,0,0,0,0
https://en.wikipedia.org/wiki/Jack_Prelutsky,Jack Prelutsky,,,0,0,0,0
https://en.wikipedia.org/wiki/Elizabeth_Prentiss,Elizabeth Prentiss,,,0,0,0,0
https://en.wikipedia.org/wiki/Reynolds_Price,Reynolds Price,"Macon, North Carolina","Durham, North Carolina",-83.3977297,35.1436639,-78.9018053,35.996653
https://en.wikipedia.org/wiki/Frederic_Prokosch,Frederic Prokosch,,,0,0,0,0
https://en.wikipedia.org/wiki/Kevin_Prufer,Kevin Prufer,,,0,0,0,0
https://en.wikipedia.org/wiki/Kevin_Rabas,Kevin Rabas,,,0,0,0,0
https://en.wikipedia.org/wiki/Burton_Raffel,Burton Raffel,,,0,0,0,0
https://en.wikipedia.org/wiki/Sam_Ragan,Sam Ragan,"Granville County, North Carolina","Southern Pines, North Carolina",-78.6593963,36.3210127,-79.3922539,35.1740471
https://en.wikipedia.org/wiki/Carl_Rakosi,Carl Rakosi,,,0,0,0,0
https://en.wikipedia.org/wiki/Lee_Ranaldo,Lee Ranaldo,,,0,0,0,0
https://en.wikipedia.org/wiki/Dudley_Randall,Dudley Randall,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Ryder_Randall,James Ryder Randall,,,0,0,0,0
https://en.wikipedia.org/wiki/Julia_Randall,Julia Randall,,,0,0,0,0
https://en.wikipedia.org/wiki/Claudia_Rankine,Claudia Rankine,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Crowe_Ransom,John Crowe Ransom,"Pulaski, Tennessee","Gambier, Ohio",-87.0308412,35.1998023,-82.3970994,40.375643
https://en.wikipedia.org/wiki/Ron_Rash,Ron Rash,,,0,0,0,0
https://en.wikipedia.org/wiki/Stephen_Ratcliffe,Stephen Ratcliffe,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Ray_(poet),David Ray (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Paul_R%C3%A9,Paul Ré,Albuquerque,,-106.650985,35.0841034,0,0
https://en.wikipedia.org/wiki/Thomas_Buchanan_Read,Thomas Buchanan Read,,,0,0,0,0
https://en.wikipedia.org/wiki/Janice_Rebibo,Janice Rebibo,,,0,0,0,0
https://en.wikipedia.org/wiki/Spencer_Reece,Spencer Reece,,,0,0,0,0
https://en.wikipedia.org/wiki/Ishmael_Reed,Ishmael Reed,,,0,0,0,0
https://en.wikipedia.org/wiki/Ennis_Rees,Ennis Rees,,,0,0,0,0
https://en.wikipedia.org/wiki/Lizette_Woodworth_Reese,Lizette Woodworth Reese,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Reiss,James Reiss,"Washington Heights, Manhattan","Wilmette, Illinois",-73.9402214,40.8401984,-87.7193768,42.0757315
https://en.wikipedia.org/wiki/Naomi_Replansky,Naomi Replansky,,,0,0,0,0
https://en.wikipedia.org/wiki/Paul_Reps,Paul Reps,"Cedar City, Iowa","Los Angeles, California",-92.4376454,42.5403107,-118.242766,34.0536909
https://en.wikipedia.org/wiki/Carter_Revard,Carter Revard,,,0,0,0,0
https://en.wikipedia.org/wiki/Donald_Revell,Donald Revell,,,0,0,0,0
https://en.wikipedia.org/wiki/Eben_E._Rexford,Eben E. Rexford,,,0,0,0,0
https://en.wikipedia.org/wiki/Kenneth_Rexroth,Kenneth Rexroth,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Reznikoff,Charles Reznikoff,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Henry_Rhodes,William Henry Rhodes,,,0,0,0,0
https://en.wikipedia.org/wiki/Ren%C3%A9_Ricard,René Ricard,,,0,0,0,0
https://en.wikipedia.org/wiki/Cale_Young_Rice,Cale Young Rice,"Dixon, Kentucky","Louisville, Kentucky",-87.6902886,37.5178218,-85.759407,38.2542376
https://en.wikipedia.org/wiki/Rosella_Rice,Rosella Rice,,,0,0,0,0
https://en.wikipedia.org/wiki/Stan_Rice,Stan Rice,,,0,0,0,0
https://en.wikipedia.org/wiki/Adrienne_Rich,Adrienne Rich,,,0,0,0,0
https://en.wikipedia.org/wiki/Beah_Richards,Beah Richards,"Vicksburg, Mississippi",,-90.8777342,32.3528055,0,0
https://en.wikipedia.org/wiki/Laura_E._Richards,Laura E. Richards,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Nauns_Ricks,William Nauns Ricks,,,0,0,0,0
https://en.wikipedia.org/wiki/Lola_Ridge,Lola Ridge,,,0,0,0,0
https://en.wikipedia.org/wiki/Laura_Riding,Laura Riding,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_P._Ries_(poet),Charles P. Ries (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/James_Whitcomb_Riley,James Whitcomb Riley,,,0,0,0,0
https://en.wikipedia.org/wiki/Alberto_R%C3%ADos,Alberto Ríos,,,0,0,0,0
https://en.wikipedia.org/wiki/Laura_Jacinta_Rittenhouse,Laura Jacinta Rittenhouse,,,0,0,0,0
https://en.wikipedia.org/wiki/Tom%C3%A1s_Rivera,Tomás Rivera,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Robbins_(poet),Richard Robbins (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Howard_W._Robertson,Howard W. Robertson,,,0,0,0,0
https://en.wikipedia.org/wiki/Edwin_Arlington_Robinson,Edwin Arlington Robinson,,,0,0,0,0
https://en.wikipedia.org/wiki/Edouard_Roditi,Edouard Roditi,,,0,0,0,0
https://en.wikipedia.org/wiki/Luis_J._Rodriguez,Luis J. Rodriguez,"El Paso, Texas",,-106.4882345,31.7550511,0,0
https://en.wikipedia.org/wiki/Theodore_Roethke,Theodore Roethke,,,0,0,0,0
https://en.wikipedia.org/wiki/Pattiann_Rogers,Pattiann Rogers,,,0,0,0,0
https://en.wikipedia.org/wiki/Matthew_Rohrer,Matthew Rohrer,Ann Arbor,,-83.7312291,42.2681569,0,0
https://en.wikipedia.org/wiki/Henry_Rollins,Henry Rollins,"Washington, D.C.",,-77.0365427,38.8950368,0,0
https://en.wikipedia.org/wiki/Adelaide_Day_Rollston,Adelaide Day Rollston,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Romtvedt,David Romtvedt,,,0,0,0,0
https://en.wikipedia.org/wiki/Raymond_Roseliep,Raymond Roseliep,,,0,0,0,0
https://en.wikipedia.org/wiki/Franklin_Rosemont,Franklin Rosemont,,,0,0,0,0
https://en.wikipedia.org/wiki/J._Allyn_Rosser,J. Allyn Rosser,,,0,0,0,0
https://en.wikipedia.org/wiki/Terry_Rossio,Terry Rossio,"Kalamazoo, Michigan",,-85.5872286,42.291707,0,0
https://en.wikipedia.org/wiki/Jerome_Rothenberg,Jerome Rothenberg,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_Rothenberg,Michael Rothenberg,,,0,0,0,0
https://en.wikipedia.org/wiki/Anne_Rouse,Anne Rouse,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Rowley_(poet),Thomas Rowley (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Gibbons_Ruark,Gibbons Ruark,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Ruefle,Mary Ruefle,,,0,0,0,0
https://en.wikipedia.org/wiki/Muriel_Rukeyser,Muriel Rukeyser,,,0,0,0,0
https://en.wikipedia.org/wiki/Nipsey_Russell,Nipsey Russell,"Atlanta, Georgia",New York City,-84.3902644,33.7489924,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Archibald_Rutledge,Archibald Rutledge,,,0,0,0,0
https://en.wikipedia.org/wiki/Carl_Hancock_Rux,Carl Hancock Rux,,,0,0,0,0
https://en.wikipedia.org/wiki/Abram_Joseph_Ryan,Abram Joseph Ryan,,,0,0,0,0
https://en.wikipedia.org/wiki/Kay_Ryan,Kay Ryan,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_Ryan_(poet),Michael Ryan (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Benjamin_Alire_S%C3%A1enz,Benjamin Alire Sáenz,,,0,0,0,0
https://en.wikipedia.org/wiki/Albert_Saijo,Albert Saijo,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_Salinger,Michael Salinger,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Jo_Salter,Mary Jo Salter,,,0,0,0,0
https://en.wikipedia.org/wiki/Benjamin_Saltman,Benjamin Saltman,,,0,0,0,0
https://en.wikipedia.org/wiki/Francis_Saltus_Saltus,Francis Saltus Saltus,,,0,0,0,0
https://en.wikipedia.org/wiki/Carl_Sandburg,Carl Sandburg,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Charles_Sands,Robert Charles Sands,Brooklyn,"Hoboken, New Jersey",-73.9497211,40.6526006,-74.0323752,40.7433066
https://en.wikipedia.org/wiki/Sherod_Santos,Sherod Santos,,,0,0,0,0
